user_id,cluster,segment
121945,0,Low Engagement / At-Risk Users
121946,1,Moderate Engagement Users
121947,1,Moderate Engagement Users
121948,2,Occasional Users
121949,3,High Engagement Users
121950,3,High Engagement Users
121951,0,Low Engagement / At-Risk Users
121952,1,Moderate Engagement Users
121953,3,High Engagement Users
121954,1,Moderate Engagement Users
121955,3,High Engagement Users
121956,3,High Engagement Users
121957,2,Occasional Users
121958,2,Occasional Users
121959,1,Moderate Engagement Users
121960,0,Low Engagement / At-Risk Users
121961,3,High Engagement Users
121962,1,Moderate Engagement Users
121963,0,Low Engagement / At-Risk Users
121964,3,High Engagement Users
121965,2,Occasional Users
121966,3,High Engagement Users
121967,1,Moderate Engagement Users
121968,0,Low Engagement / At-Risk Users
121969,2,Occasional Users
121970,3,High Engagement Users
121971,2,Occasional Users
121972,1,Moderate Engagement Users
121973,1,Moderate Engagement Users
121974,2,Occasional Users
121975,3,High Engagement Users
121976,0,Low Engagement / At-Risk Users
121977,0,Low Engagement / At-Risk Users
121978,2,Occasional Users
121979,0,Low Engagement / At-Risk Users
121980,1,Moderate Engagement Users
121981,3,High Engagement Users
121982,2,Occasional Users
121983,1,Moderate Engagement Users
121984,3,High Engagement Users
121985,1,Moderate Engagement Users
121986,0,Low Engagement / At-Risk Users
121987,3,High Engagement Users
121988,0,Low Engagement / At-Risk Users
121989,0,Low Engagement / At-Risk Users
121990,3,High Engagement Users
121991,2,Occasional Users
121992,1,Moderate Engagement Users
121993,3,High Engagement Users
121994,0,Low Engagement / At-Risk Users
121995,2,Occasional Users
121996,1,Moderate Engagement Users
121997,3,High Engagement Users
121998,0,Low Engagement / At-Risk Users
121999,3,High Engagement Users
122000,0,Low Engagement / At-Risk Users
122001,3,High Engagement Users
122002,1,Moderate Engagement Users
122003,1,Moderate Engagement Users
122004,3,High Engagement Users
122005,3,High Engagement Users
122006,1,Moderate Engagement Users
122007,2,Occasional Users
122008,3,High Engagement Users
122009,0,Low Engagement / At-Risk Users
122010,3,High Engagement Users
122011,3,High Engagement Users
122012,3,High Engagement Users
122013,3,High Engagement Users
122014,3,High Engagement Users
122015,3,High Engagement Users
122016,3,High Engagement Users
122017,0,Low Engagement / At-Risk Users
122018,3,High Engagement Users
122019,3,High Engagement Users
122020,3,High Engagement Users
122021,3,High Engagement Users
122022,0,Low Engagement / At-Risk Users
122023,1,Moderate Engagement Users
122024,1,Moderate Engagement Users
122025,2,Occasional Users
122026,3,High Engagement Users
122027,1,Moderate Engagement Users
122028,2,Occasional Users
122029,1,Moderate Engagement Users
122030,0,Low Engagement / At-Risk Users
122031,1,Moderate Engagement Users
122032,1,Moderate Engagement Users
122033,1,Moderate Engagement Users
122034,1,Moderate Engagement Users
122035,0,Low Engagement / At-Risk Users
122036,2,Occasional Users
122037,0,Low Engagement / At-Risk Users
122038,2,Occasional Users
122039,1,Moderate Engagement Users
122040,0,Low Engagement / At-Risk Users
122041,2,Occasional Users
122042,1,Moderate Engagement Users
122043,1,Moderate Engagement Users
122044,1,Moderate Engagement Users
122045,1,Moderate Engagement Users
122046,1,Moderate Engagement Users
122047,1,Moderate Engagement Users
122048,3,High Engagement Users
122049,2,Occasional Users
122050,0,Low Engagement / At-Risk Users
122051,0,Low Engagement / At-Risk Users
122052,3,High Engagement Users
122053,0,Low Engagement / At-Risk Users
122054,2,Occasional Users
122055,3,High Engagement Users
122056,0,Low Engagement / At-Risk Users
122057,1,Moderate Engagement Users
122058,1,Moderate Engagement Users
122059,2,Occasional Users
122060,1,Moderate Engagement Users
122061,3,High Engagement Users
122062,1,Moderate Engagement Users
122063,3,High Engagement Users
122064,3,High Engagement Users
122065,3,High Engagement Users
122066,1,Moderate Engagement Users
122067,3,High Engagement Users
122068,1,Moderate Engagement Users
122069,2,Occasional Users
122070,0,Low Engagement / At-Risk Users
122071,1,Moderate Engagement Users
122072,1,Moderate Engagement Users
122073,0,Low Engagement / At-Risk Users
122074,1,Moderate Engagement Users
122075,1,Moderate Engagement Users
122076,1,Moderate Engagement Users
122077,2,Occasional Users
122078,0,Low Engagement / At-Risk Users
122079,0,Low Engagement / At-Risk Users
122080,0,Low Engagement / At-Risk Users
122081,3,High Engagement Users
122082,3,High Engagement Users
122083,2,Occasional Users
122084,1,Moderate Engagement Users
122085,0,Low Engagement / At-Risk Users
122086,1,Moderate Engagement Users
122087,3,High Engagement Users
122088,1,Moderate Engagement Users
122089,0,Low Engagement / At-Risk Users
122090,3,High Engagement Users
122091,3,High Engagement Users
122092,1,Moderate Engagement Users
122093,0,Low Engagement / At-Risk Users
122094,2,Occasional Users
122095,3,High Engagement Users
122096,2,Occasional Users
122097,1,Moderate Engagement Users
122098,2,Occasional Users
122099,1,Moderate Engagement Users
122100,0,Low Engagement / At-Risk Users
122101,3,High Engagement Users
122102,0,Low Engagement / At-Risk Users
122103,0,Low Engagement / At-Risk Users
122104,2,Occasional Users
122105,2,Occasional Users
122106,0,Low Engagement / At-Risk Users
122107,1,Moderate Engagement Users
122108,3,High Engagement Users
122109,1,Moderate Engagement Users
122110,1,Moderate Engagement Users
122111,2,Occasional Users
122112,1,Moderate Engagement Users
122113,3,High Engagement Users
122114,1,Moderate Engagement Users
122115,0,Low Engagement / At-Risk Users
122116,0,Low Engagement / At-Risk Users
122117,3,High Engagement Users
122118,3,High Engagement Users
122119,1,Moderate Engagement Users
122120,0,Low Engagement / At-Risk Users
122121,3,High Engagement Users
122122,1,Moderate Engagement Users
122123,0,Low Engagement / At-Risk Users
122124,1,Moderate Engagement Users
122125,1,Moderate Engagement Users
122126,2,Occasional Users
122127,2,Occasional Users
122128,0,Low Engagement / At-Risk Users
122129,0,Low Engagement / At-Risk Users
122130,3,High Engagement Users
122131,2,Occasional Users
122132,3,High Engagement Users
122133,3,High Engagement Users
122134,1,Moderate Engagement Users
122135,2,Occasional Users
122136,3,High Engagement Users
122137,3,High Engagement Users
122138,0,Low Engagement / At-Risk Users
122139,3,High Engagement Users
122140,0,Low Engagement / At-Risk Users
122141,3,High Engagement Users
122142,3,High Engagement Users
122143,0,Low Engagement / At-Risk Users
122144,3,High Engagement Users
122145,3,High Engagement Users
122146,1,Moderate Engagement Users
122147,3,High Engagement Users
122148,3,High Engagement Users
122149,0,Low Engagement / At-Risk Users
122150,0,Low Engagement / At-Risk Users
122151,3,High Engagement Users
122152,1,Moderate Engagement Users
122153,2,Occasional Users
122154,2,Occasional Users
122155,1,Moderate Engagement Users
122156,3,High Engagement Users
122157,3,High Engagement Users
122158,1,Moderate Engagement Users
122159,1,Moderate Engagement Users
122160,1,Moderate Engagement Users
122161,0,Low Engagement / At-Risk Users
122162,0,Low Engagement / At-Risk Users
122163,3,High Engagement Users
122164,0,Low Engagement / At-Risk Users
122165,2,Occasional Users
122166,2,Occasional Users
122167,0,Low Engagement / At-Risk Users
122168,1,Moderate Engagement Users
122169,3,High Engagement Users
122170,2,Occasional Users
122171,3,High Engagement Users
122172,2,Occasional Users
122173,3,High Engagement Users
122174,1,Moderate Engagement Users
122175,3,High Engagement Users
122176,0,Low Engagement / At-Risk Users
122177,0,Low Engagement / At-Risk Users
122178,0,Low Engagement / At-Risk Users
122179,3,High Engagement Users
122180,2,Occasional Users
122181,1,Moderate Engagement Users
122182,0,Low Engagement / At-Risk Users
122183,0,Low Engagement / At-Risk Users
122184,0,Low Engagement / At-Risk Users
122185,3,High Engagement Users
122186,1,Moderate Engagement Users
122187,0,Low Engagement / At-Risk Users
122188,1,Moderate Engagement Users
122189,1,Moderate Engagement Users
122190,2,Occasional Users
122191,1,Moderate Engagement Users
122192,3,High Engagement Users
122193,1,Moderate Engagement Users
122194,1,Moderate Engagement Users
122195,1,Moderate Engagement Users
122196,1,Moderate Engagement Users
122197,1,Moderate Engagement Users
122198,1,Moderate Engagement Users
122199,3,High Engagement Users
122200,1,Moderate Engagement Users
122201,2,Occasional Users
122202,1,Moderate Engagement Users
122203,1,Moderate Engagement Users
122204,3,High Engagement Users
122205,1,Moderate Engagement Users
122206,2,Occasional Users
122207,2,Occasional Users
122208,2,Occasional Users
122209,3,High Engagement Users
122210,3,High Engagement Users
122211,1,Moderate Engagement Users
122212,1,Moderate Engagement Users
122213,3,High Engagement Users
122214,2,Occasional Users
122215,2,Occasional Users
122216,1,Moderate Engagement Users
122217,3,High Engagement Users
122218,3,High Engagement Users
122219,1,Moderate Engagement Users
122220,1,Moderate Engagement Users
122221,0,Low Engagement / At-Risk Users
122222,3,High Engagement Users
122223,1,Moderate Engagement Users
122224,3,High Engagement Users
122225,0,Low Engagement / At-Risk Users
122226,1,Moderate Engagement Users
122227,3,High Engagement Users
122228,0,Low Engagement / At-Risk Users
122229,3,High Engagement Users
122230,2,Occasional Users
122231,3,High Engagement Users
122232,3,High Engagement Users
122233,1,Moderate Engagement Users
122234,1,Moderate Engagement Users
122235,3,High Engagement Users
122236,3,High Engagement Users
122237,0,Low Engagement / At-Risk Users
122238,3,High Engagement Users
122239,0,Low Engagement / At-Risk Users
122240,3,High Engagement Users
122241,3,High Engagement Users
122242,0,Low Engagement / At-Risk Users
122243,3,High Engagement Users
122244,3,High Engagement Users
122245,1,Moderate Engagement Users
122246,3,High Engagement Users
122247,1,Moderate Engagement Users
122248,1,Moderate Engagement Users
122249,3,High Engagement Users
122250,3,High Engagement Users
122251,2,Occasional Users
122252,3,High Engagement Users
122253,1,Moderate Engagement Users
122254,1,Moderate Engagement Users
122255,0,Low Engagement / At-Risk Users
122256,1,Moderate Engagement Users
122257,3,High Engagement Users
122258,0,Low Engagement / At-Risk Users
122259,1,Moderate Engagement Users
122260,0,Low Engagement / At-Risk Users
122261,3,High Engagement Users
122262,0,Low Engagement / At-Risk Users
122263,0,Low Engagement / At-Risk Users
122264,2,Occasional Users
122265,3,High Engagement Users
122266,3,High Engagement Users
122267,2,Occasional Users
122268,1,Moderate Engagement Users
122269,3,High Engagement Users
122270,0,Low Engagement / At-Risk Users
122271,1,Moderate Engagement Users
122272,2,Occasional Users
122273,1,Moderate Engagement Users
122274,2,Occasional Users
122275,3,High Engagement Users
122276,1,Moderate Engagement Users
122277,1,Moderate Engagement Users
122278,1,Moderate Engagement Users
122279,3,High Engagement Users
122280,3,High Engagement Users
122281,0,Low Engagement / At-Risk Users
122282,0,Low Engagement / At-Risk Users
122283,2,Occasional Users
122284,2,Occasional Users
122285,1,Moderate Engagement Users
122286,3,High Engagement Users
122287,3,High Engagement Users
122288,1,Moderate Engagement Users
122289,1,Moderate Engagement Users
122290,2,Occasional Users
122291,1,Moderate Engagement Users
122292,1,Moderate Engagement Users
122293,0,Low Engagement / At-Risk Users
122294,1,Moderate Engagement Users
122295,3,High Engagement Users
122296,3,High Engagement Users
122297,1,Moderate Engagement Users
122298,0,Low Engagement / At-Risk Users
122299,2,Occasional Users
122300,1,Moderate Engagement Users
122301,3,High Engagement Users
122302,3,High Engagement Users
122303,0,Low Engagement / At-Risk Users
122304,3,High Engagement Users
122305,1,Moderate Engagement Users
122306,3,High Engagement Users
122307,1,Moderate Engagement Users
122308,3,High Engagement Users
122309,0,Low Engagement / At-Risk Users
122310,2,Occasional Users
122311,1,Moderate Engagement Users
122312,3,High Engagement Users
122313,1,Moderate Engagement Users
122314,2,Occasional Users
122315,2,Occasional Users
122316,0,Low Engagement / At-Risk Users
122317,2,Occasional Users
122318,0,Low Engagement / At-Risk Users
122319,3,High Engagement Users
122320,2,Occasional Users
122321,0,Low Engagement / At-Risk Users
122322,3,High Engagement Users
122323,2,Occasional Users
122324,1,Moderate Engagement Users
122325,1,Moderate Engagement Users
122326,3,High Engagement Users
122327,0,Low Engagement / At-Risk Users
122328,2,Occasional Users
122329,3,High Engagement Users
122330,1,Moderate Engagement Users
122331,0,Low Engagement / At-Risk Users
122332,0,Low Engagement / At-Risk Users
122333,3,High Engagement Users
122334,3,High Engagement Users
122335,3,High Engagement Users
122336,3,High Engagement Users
122337,0,Low Engagement / At-Risk Users
122338,1,Moderate Engagement Users
122339,3,High Engagement Users
122340,1,Moderate Engagement Users
122341,1,Moderate Engagement Users
122342,1,Moderate Engagement Users
122343,3,High Engagement Users
122344,3,High Engagement Users
122345,3,High Engagement Users
122346,2,Occasional Users
122347,3,High Engagement Users
122348,3,High Engagement Users
122349,3,High Engagement Users
122350,1,Moderate Engagement Users
122351,3,High Engagement Users
122352,3,High Engagement Users
122353,0,Low Engagement / At-Risk Users
122354,2,Occasional Users
122355,3,High Engagement Users
122356,1,Moderate Engagement Users
122357,3,High Engagement Users
122358,2,Occasional Users
122359,1,Moderate Engagement Users
122360,0,Low Engagement / At-Risk Users
122361,0,Low Engagement / At-Risk Users
122362,1,Moderate Engagement Users
122363,3,High Engagement Users
122364,3,High Engagement Users
122365,3,High Engagement Users
122366,1,Moderate Engagement Users
122367,2,Occasional Users
122368,3,High Engagement Users
122369,3,High Engagement Users
122370,2,Occasional Users
122371,2,Occasional Users
122372,3,High Engagement Users
122373,0,Low Engagement / At-Risk Users
122374,1,Moderate Engagement Users
122375,0,Low Engagement / At-Risk Users
122376,1,Moderate Engagement Users
122377,0,Low Engagement / At-Risk Users
122378,0,Low Engagement / At-Risk Users
122379,2,Occasional Users
122380,3,High Engagement Users
122381,3,High Engagement Users
122382,1,Moderate Engagement Users
