user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score
U29295,38.0,Female,Australia,iOS,Free,91,15,14.6,110,18,7,0,2,11,8,0.171,2,177.57,0,0.655
U29296,46.0,Female,Germany,iOS,Free,129,27,14.54,147,12,3,0,0,14,71,0.291,0,0.0,0,0.332
U29297,55.0,Female,UK,Android,Free,42,19,14.37,118,34,5,1,0,21,39,0.242,2,128.5,0,0.518
U29298,41.0,Female,UK,iOS,Premium,64,24,7.82,125,32,12,0,2,11,78,0.321,2,125.17,1,0.327
U29299,54.0,Female,India,Android,Premium,72,13,7.23,104,19,1,0,0,10,95,0.367,4,142.42,0,0.54
U29300,46.0,Male,Canada,Android,Free,101,24,24.29,73,9,2,0,0,8,110,0.188,1,34.32,1,0.189
U29301,48.0,Female,India,Android,Free,129,21,7.7,201,19,1,0,0,12,138,0.123,1,43.0,1,0.284
U29302,56.0,Female,UK,Android,Basic,145,28,10.38,65,12,4,0,0,19,173,0.133,3,95.9,0,0.272
U29303,29.0,Male,India,Android,Premium,45,14,6.4,72,8,3,0,0,10,106,0.256,4,106.77,1,0.415
U29304,47.0,Female,USA,Android,Free,58,17,20.08,86,10,3,0,0,7,0,0.302,1,31.63,0,0.61
U29305,21.0,Male,UK,iOS,Premium,58,25,9.73,59,14,3,0,0,14,154,0.337,1,17.82,0,0.443
U29306,47.0,Female,Australia,Android,Free,96,16,5.13,107,14,4,0,0,8,51,0.25,3,145.03,1,0.33
U29307,22.0,Female,India,iOS,Premium,136,27,20.85,194,22,4,0,0,14,99,0.202,4,193.21,0,0.373
U29308,33.0,Female,India,iOS,Free,99,30,13.36,259,74,27,5,2,9,147,0.027,1,30.26,0,0.487
U29309,44.0,Male,Canada,iOS,Basic,257,33,1.0,329,52,11,2,2,9,30,0.417,2,108.88,1,0.0
U29310,21.0,Female,India,iOS,Free,48,23,8.46,254,30,11,0,1,11,55,0.165,1,21.08,0,0.588
U29311,25.0,Male,India,iOS,Free,51,17,10.71,132,33,9,1,1,12,147,0.478,3,188.63,0,0.612
U29312,25.0,Female,UK,iOS,Premium,153,25,18.98,256,52,12,2,2,11,33,0.428,2,49.51,1,0.113
U29313,34.0,Female,India,iOS,Free,89,19,14.13,77,12,4,0,1,10,70,0.13,2,62.44,0,0.458
U29314,20.0,Female,India,iOS,Free,114,30,8.97,202,33,7,1,1,9,150,0.109,2,76.42,0,0.273
U29315,44.0,Male,USA,iOS,Free,184,31,15.67,190,52,7,0,0,8,128,0.276,3,139.55,0,0.226
U29316,51.0,Female,UK,Android,Basic,108,28,15.16,183,33,13,1,2,9,130,0.221,2,170.93,0,0.408
U29317,38.0,Female,UK,Android,Basic,161,22,6.88,127,11,4,0,0,10,85,0.604,1,55.96,0,0.438
U29318,60.0,Male,Germany,iOS,Free,139,25,14.1,180,22,8,1,0,11,176,0.148,2,60.87,0,0.333
U29319,41.0,Male,India,Android,Basic,123,25,17.51,156,17,7,0,0,7,0,0.144,4,139.32,1,0.102
U29320,58.0,Male,India,iOS,Free,163,29,12.86,204,53,21,2,2,10,29,0.131,3,209.0,0,0.251
U29321,46.0,Female,India,iOS,Basic,24,17,6.14,175,44,12,0,3,8,36,0.144,1,41.42,0,0.645
U29322,56.0,Female,USA,Android,Basic,129,23,10.48,139,22,1,0,0,7,43,0.146,1,3.88,1,0.227
U29323,23.0,Female,India,Android,Free,91,25,11.27,188,30,2,0,0,14,91,0.247,2,191.05,1,0.189
U29324,31.0,Female,India,iOS,Basic,38,24,15.38,134,25,10,2,2,9,161,0.123,2,13.54,1,0.346
U29325,31.0,Male,Canada,iOS,Free,39,26,12.28,241,32,3,0,0,14,109,0.304,2,27.12,1,0.269
U29326,54.0,Female,USA,iOS,Premium,258,31,14.98,291,76,4,0,0,15,3,0.457,1,32.72,1,0.0
U29327,41.0,Female,Singapore,Android,Free,153,27,4.99,193,49,21,1,4,15,121,0.128,2,37.86,0,0.345
U29328,30.0,Other,USA,iOS,Free,139,27,12.66,253,58,3,0,0,12,107,0.418,6,392.4,1,0.107
U29329,18.0,Male,Singapore,Android,Free,96,19,7.47,181,24,10,0,0,18,37,0.136,1,18.08,0,0.498
U29330,29.0,Male,UK,iOS,Free,134,28,10.46,253,21,2,0,0,16,32,0.212,1,84.82,1,0.058
U29331,59.0,Male,India,Android,Premium,40,21,6.67,104,20,3,0,0,10,67,0.292,3,149.94,0,0.745
U29332,41.0,Male,India,iOS,Basic,78,13,19.09,122,17,4,0,0,6,131,0.036,2,15.7,1,0.225
U29333,54.0,Female,Singapore,iOS,Free,232,20,11.68,110,12,3,0,0,15,144,0.233,3,166.52,0,0.223
U29334,37.0,Male,Canada,Android,Premium,59,22,7.99,73,13,2,0,0,11,169,0.253,3,72.03,0,0.617
U29335,23.0,Male,UK,iOS,Free,202,28,13.09,226,33,11,2,1,12,167,0.006,5,208.34,1,0.0
U29336,29.0,Other,USA,Android,Free,165,29,,163,18,3,0,0,13,34,0.253,10,385.04,1,0.076
U29337,38.0,Female,USA,Android,Premium,121,23,3.62,212,51,6,0,1,10,175,0.06,1,47.13,0,0.354
U29338,20.0,Male,India,Android,Premium,139,29,21.11,222,56,13,0,3,14,88,0.223,3,71.61,0,0.384
U29339,44.0,Female,UK,Android,Free,89,18,6.81,84,22,8,1,2,6,137,0.122,1,27.9,0,0.425
U29340,53.0,Female,India,iOS,Premium,58,32,11.14,265,66,6,1,1,6,157,0.295,1,14.59,0,0.361
U29341,34.0,Male,UK,iOS,Free,121,31,15.83,208,50,7,1,1,15,35,0.603,0,0.0,0,0.455
U29342,32.0,Male,India,Android,Free,78,27,3.08,105,26,6,0,1,18,75,0.307,4,204.25,0,0.379
U29343,56.0,Male,Singapore,iOS,Free,87,24,16.61,107,10,3,0,0,15,52,0.669,0,0.0,1,0.254
U29344,21.0,Male,Australia,Android,Premium,11,25,9.53,224,38,15,3,2,12,52,0.19,2,99.59,0,0.579
U29345,34.0,Female,Singapore,Android,Basic,103,27,10.18,202,37,10,0,2,13,172,0.24,3,84.89,1,0.189
U29346,55.0,Male,India,iOS,Basic,41,19,17.75,113,10,1,0,0,12,134,0.192,0,0.0,1,0.181
U29347,28.0,Female,India,Android,Free,66,22,4.73,131,30,5,1,1,9,121,0.175,1,50.15,0,0.38
U29348,29.0,Female,India,iOS,Free,61,14,18.95,77,7,0,0,0,17,50,0.272,0,0.0,1,0.398
U29349,49.0,Male,India,iOS,Basic,228,31,9.88,137,17,6,1,0,14,130,0.191,2,86.07,0,0.1
U29350,44.0,Male,Australia,Android,Free,50,22,,210,52,16,1,0,10,39,0.1,1,12.82,1,0.208
U29351,60.0,Male,India,iOS,Basic,28,18,20.52,179,23,1,0,0,13,2,0.066,2,86.12,1,0.356
U29352,44.0,Female,USA,iOS,Basic,129,22,12.85,93,13,4,0,0,15,64,0.138,3,202.59,0,0.339
U29353,57.0,Female,UK,Android,Free,233,28,13.25,234,35,11,2,1,15,131,0.331,1,44.35,0,0.286
U29354,46.0,Male,Canada,Android,Basic,83,26,15.56,67,14,0,0,0,11,1,0.238,3,153.16,0,0.647
U29355,26.0,Male,USA,Android,Basic,34,21,18.53,120,27,10,0,3,13,134,0.161,1,12.71,1,0.295
U29356,60.0,Female,India,iOS,Free,93,20,9.67,141,30,1,0,0,9,83,0.058,2,2.67,1,0.317
U29357,20.0,Male,UK,iOS,Basic,177,29,17.22,209,41,8,1,2,15,56,0.602,2,95.29,0,0.333
U29358,56.0,Female,India,Android,Free,105,33,14.72,230,64,24,2,4,9,35,0.259,2,48.02,0,0.443
U29359,46.0,Female,India,Android,Premium,83,25,17.98,289,77,34,3,4,13,148,0.216,5,274.88,1,0.23
U29360,38.0,Female,Australia,Android,Free,61,25,9.0,254,56,3,0,0,17,177,0.215,2,40.58,1,0.445
U29361,52.0,Male,USA,Android,Free,37,20,11.53,105,13,5,1,0,12,115,0.216,2,263.2,0,0.616
U29362,27.0,Female,Australia,Android,Premium,83,20,11.21,113,11,3,0,0,12,32,0.148,4,260.6,0,0.557
U29363,40.0,Male,USA,iOS,Basic,167,23,16.44,148,19,6,0,1,14,38,0.287,2,33.77,0,0.38
U29364,56.0,Male,India,Android,Premium,92,20,15.02,180,46,18,1,5,15,29,0.407,1,34.77,1,0.27
U29365,,Male,USA,iOS,Premium,57,24,8.98,280,72,4,0,0,9,83,0.239,4,95.19,0,0.513
U29366,41.0,Other,UK,Android,Free,114,26,6.01,171,30,10,1,0,17,64,0.084,5,320.23,0,0.506
U29367,37.0,Male,UK,iOS,Free,183,25,15.2,223,43,18,1,2,10,138,0.033,2,94.69,1,0.024
U29368,32.0,Female,Germany,Android,Premium,132,23,10.25,152,22,8,0,0,18,11,0.426,1,26.7,0,0.364
U29369,38.0,Male,Canada,Android,Premium,54,20,19.77,99,11,0,0,0,16,63,0.394,2,135.75,0,0.548
U29370,59.0,Male,USA,Android,Free,75,24,14.88,210,58,22,2,6,10,94,0.173,5,97.81,1,0.229
U29371,29.0,Female,Australia,Android,Premium,47,28,15.38,281,37,6,1,0,15,30,0.351,1,44.97,1,0.305
U29372,35.0,Female,India,Android,Basic,53,24,11.03,270,25,6,1,0,12,131,0.364,2,26.93,0,0.69
U29373,40.0,Female,USA,iOS,Free,173,22,19.55,209,56,8,1,1,11,72,0.139,2,52.16,0,0.369
U29374,58.0,Male,India,Android,Free,65,23,13.49,158,25,9,1,2,7,36,0.284,3,109.34,0,0.487
U29375,46.0,Female,Canada,iOS,Basic,69,20,10.33,156,22,5,1,1,17,162,0.692,2,78.66,0,0.529
U29376,58.0,Male,USA,iOS,Basic,93,25,15.93,159,44,9,1,1,20,135,0.117,1,30.33,1,0.249
U29377,53.0,Male,Australia,Android,Free,64,23,1.0,194,47,4,0,1,11,13,0.332,0,0.0,0,0.598
U29378,22.0,Male,India,iOS,Free,148,30,11.92,207,27,3,0,0,13,11,0.265,0,0.0,0,0.233
U29379,56.0,Male,Germany,iOS,Premium,151,28,12.12,133,33,11,2,1,11,155,0.089,3,50.38,0,0.474
U29380,43.0,Female,UK,iOS,Premium,21,26,4.82,204,22,8,0,1,10,156,0.693,0,0.0,0,0.513
U29381,56.0,Female,UK,iOS,Basic,133,22,10.4,161,44,2,0,0,10,98,0.283,1,19.57,0,0.359
U29382,28.0,Other,Singapore,Android,Free,101,17,7.5,121,16,6,1,0,13,129,0.11,5,31.7,0,0.593
U29383,59.0,Female,India,iOS,Free,38,15,7.7,97,13,5,0,0,5,175,0.203,1,35.46,1,0.415
U29384,28.0,Male,India,iOS,Basic,129,23,7.88,197,40,17,1,4,9,103,0.191,2,91.71,0,0.615
U29385,35.0,Female,Germany,iOS,Free,211,29,9.63,139,28,2,0,0,11,171,0.16,3,212.22,0,0.251
U29386,29.0,Male,Canada,Android,Basic,131,30,14.54,242,47,10,0,2,9,15,0.457,1,26.0,1,0.166
U29387,33.0,Female,Canada,Android,Free,114,30,10.62,247,46,9,1,1,13,84,0.342,2,22.62,0,0.337
U29388,44.0,Male,Germany,iOS,Premium,158,32,5.85,319,35,10,1,1,8,64,0.172,4,72.45,0,0.18
U29389,53.0,Male,Singapore,Android,Free,60,21,17.18,161,46,15,1,0,8,30,0.318,6,136.81,1,0.191
U29390,34.0,Female,UK,Android,Premium,150,24,3.83,149,13,1,0,0,10,83,0.073,1,35.96,1,0.255
U29391,38.0,Female,India,iOS,Free,67,24,14.27,146,12,1,0,0,5,154,0.261,3,79.33,0,0.481
U29392,54.0,Male,India,Android,Basic,122,25,15.98,148,38,3,0,0,24,96,0.044,4,254.44,1,0.204
U29393,48.0,Female,Germany,Android,Free,115,30,8.68,272,29,4,0,0,13,95,0.208,3,102.73,0,0.474
U29394,52.0,Female,India,Android,Free,129,24,11.75,210,54,19,0,5,14,44,0.119,1,10.32,0,0.383
U29395,44.0,Male,USA,iOS,Premium,211,32,2.05,44,7,1,0,0,8,143,0.221,3,109.06,1,0.0
U29396,40.0,Female,India,Android,Free,82,21,5.78,81,6,1,0,0,15,3,0.292,5,77.25,0,0.509
U29397,49.0,Male,Canada,Android,Free,72,23,19.88,115,33,4,0,1,17,77,0.126,1,49.73,1,0.259
U29398,34.0,Female,Canada,Android,Free,41,19,23.69,125,30,11,2,2,9,131,0.136,2,53.9,0,0.62
U29399,28.0,Female,Germany,iOS,Free,57,26,12.46,225,50,5,0,0,10,68,0.171,3,103.77,0,0.515
U29400,18.0,Male,USA,Android,Free,160,28,19.83,206,56,11,1,0,7,146,0.032,0,0.0,0,0.285
U29401,45.0,Male,India,Android,Premium,72,27,11.1,232,23,7,0,0,12,55,0.234,4,170.68,0,0.578
U29402,35.0,Female,USA,Android,Free,164,30,19.07,193,28,8,0,2,13,58,0.099,2,44.08,0,0.334
U29403,58.0,Female,Canada,Android,Basic,190,26,14.82,182,49,7,1,2,10,103,0.642,2,102.08,1,0.049
U29404,37.0,Male,India,iOS,Basic,67,21,6.86,237,67,5,0,0,14,131,0.761,2,45.05,1,0.496
U29405,24.0,Male,India,Android,Premium,142,20,13.71,130,14,2,0,0,9,26,0.417,1,14.7,1,0.173
U29406,54.0,Female,Singapore,iOS,Free,139,28,7.24,219,39,15,3,4,12,59,0.401,1,12.75,0,0.284
U29407,33.0,Male,India,Android,Premium,48,25,22.29,182,42,18,2,4,20,25,0.175,3,97.37,1,0.082
U29408,56.0,Male,Singapore,iOS,Premium,139,35,24.82,331,94,41,1,13,10,102,0.076,0,0.0,0,0.316
U29409,40.0,Male,Canada,Android,Free,145,24,8.84,114,20,4,0,0,8,167,,3,103.38,0,0.481
U29410,49.0,Male,USA,iOS,Free,40,20,23.19,151,17,4,0,1,15,112,0.124,1,51.85,0,0.608
U29411,34.0,Female,India,iOS,Premium,96,32,12.8,190,37,5,0,0,14,67,0.262,4,17.81,1,0.041
U29412,36.0,Female,USA,Android,Free,213,26,8.36,310,52,7,0,0,13,24,0.2,1,11.21,0,0.321
U29413,59.0,Male,Germany,Android,Premium,79,18,3.73,181,53,4,0,1,13,107,0.208,0,0.0,1,0.3
U29414,51.0,Male,UK,Android,Free,59,30,15.55,223,47,15,2,2,10,179,0.203,4,127.39,1,0.124
U29415,31.0,Male,USA,Android,Free,136,26,10.26,182,52,4,0,1,13,49,0.5,1,32.61,0,0.464
U29416,20.0,Female,USA,iOS,Basic,123,24,8.84,129,23,7,1,1,17,15,0.119,2,90.68,0,0.373
U29417,56.0,Female,UK,Android,Free,125,27,12.14,179,52,16,1,0,16,85,0.247,1,74.21,0,0.494
U29418,42.0,Female,India,Android,Free,204,24,8.38,163,45,7,0,1,12,128,0.406,1,114.95,1,0.107
U29419,28.0,Male,Australia,iOS,Basic,100,20,11.81,146,41,7,0,1,10,75,0.017,3,134.88,1,0.188
U29420,32.0,Male,Canada,Android,Premium,66,27,5.35,197,54,19,4,6,8,31,0.185,6,158.23,0,0.431
U29421,36.0,Male,Canada,iOS,Premium,77,24,19.35,156,15,3,0,0,11,45,0.301,4,85.49,0,0.485
U29422,60.0,Female,Australia,iOS,Basic,134,24,18.13,135,32,6,1,0,11,51,0.395,3,229.32,0,0.384
U29423,32.0,Male,Canada,Android,Free,162,25,9.73,152,25,11,2,0,13,8,0.273,0,0.0,0,0.444
U29424,32.0,Female,UK,Android,Basic,195,25,1.0,205,16,5,0,0,15,84,0.104,2,19.72,1,0.025
U29425,55.0,Male,Germany,iOS,Premium,47,19,15.83,116,15,6,0,1,15,135,0.359,3,20.38,0,0.579
U29426,32.0,Male,USA,iOS,Free,60,23,12.5,157,16,6,1,0,15,72,0.598,2,44.55,0,0.544
U29427,26.0,Female,USA,Android,Premium,96,25,8.73,253,28,4,0,0,11,92,0.167,1,49.16,1,0.168
U29428,22.0,Male,India,Android,Free,54,29,9.64,200,53,10,1,3,12,128,0.109,3,101.5,0,0.641
U29429,36.0,Male,India,Android,Basic,112,21,10.34,155,39,16,3,5,11,8,0.32,3,98.09,0,0.481
U29430,41.0,Male,Australia,iOS,Free,114,27,6.72,296,88,13,1,2,16,54,0.26,1,49.2,1,0.192
U29431,46.0,Male,India,Android,Free,131,25,14.98,150,19,3,0,0,11,169,0.425,5,207.7,1,0.15
U29432,22.0,Female,Australia,Android,Premium,84,23,11.29,154,40,10,1,3,13,175,0.281,0,0.0,0,0.38
U29433,39.0,Other,Germany,iOS,Basic,71,21,20.11,116,20,8,0,2,11,42,0.308,2,149.0,1,0.156
U29434,30.0,Female,UK,Android,Basic,135,24,23.13,172,15,2,0,0,18,27,0.038,1,47.26,1,0.16
U29435,46.0,Male,India,Android,Premium,86,22,11.84,155,15,2,0,0,10,148,0.231,3,146.02,1,0.328
U29436,33.0,Female,,Android,Free,48,26,13.62,169,25,10,0,2,12,38,0.501,0,0.0,0,0.582
U29437,53.0,Male,India,Android,Free,114,32,1.43,279,62,5,0,1,13,155,0.098,2,56.14,0,0.245
U29438,34.0,Female,Germany,iOS,Free,120,19,17.83,190,24,2,0,0,12,134,0.353,2,22.43,0,0.506
U29439,37.0,Male,USA,Android,Basic,75,21,6.77,207,32,6,0,1,6,35,0.289,4,41.25,0,0.476
U29440,31.0,Male,USA,Android,Premium,113,18,8.78,134,35,2,0,0,8,151,0.46,3,101.9,0,0.606
U29441,23.0,Female,Singapore,Android,Free,48,17,12.99,144,31,1,0,0,14,161,0.44,2,29.78,0,0.759
U29442,39.0,Male,India,Android,Basic,115,27,8.66,227,23,6,0,1,12,45,0.151,2,130.3,0,0.338
U29443,57.0,Female,Australia,Android,Free,99,26,16.18,155,41,15,0,2,14,128,0.273,5,198.79,0,0.446
U29444,26.0,Female,Germany,Android,Free,82,24,9.77,244,21,9,0,1,11,104,0.285,2,153.0,0,0.527
U29445,49.0,Male,Australia,Android,Premium,64,25,4.75,227,33,13,2,1,14,38,0.319,1,14.0,1,0.385
U29446,41.0,Male,Germany,Android,Basic,103,26,17.16,147,33,5,0,0,12,138,0.512,4,179.06,0,0.36
U29447,,Female,USA,iOS,Basic,17,17,15.65,64,10,2,0,0,9,74,0.179,0,0.0,0,0.579
U29448,30.0,Female,Singapore,Android,Basic,74,28,7.98,194,48,15,2,0,6,176,0.307,3,98.51,1,0.111
U29449,52.0,Male,Germany,Android,Basic,98,28,3.79,158,25,3,0,0,10,115,0.06,2,23.85,0,0.336
U29450,23.0,Male,Canada,Android,Free,166,37,13.05,315,79,32,5,8,12,8,0.551,1,25.26,0,0.282
U29451,57.0,Female,Germany,Android,Free,31,26,8.88,199,25,5,0,0,9,26,0.612,3,92.65,0,0.627
U29452,47.0,Male,Australia,iOS,Free,120,21,10.27,218,54,15,0,2,11,22,0.169,5,131.12,0,0.47
U29453,55.0,Female,Australia,iOS,Basic,82,23,17.61,165,26,10,2,3,8,112,0.486,4,64.66,0,0.495
U29454,33.0,Male,India,Android,Basic,72,29,7.18,261,26,10,0,2,11,96,0.233,4,194.08,1,0.163
U29455,18.0,Male,UK,iOS,Free,186,24,9.61,112,14,1,0,0,8,33,0.185,4,117.17,0,0.279
U29456,59.0,Female,USA,Android,Premium,107,22,10.7,126,22,8,1,0,18,34,0.197,3,110.72,1,0.299
U29457,35.0,Male,India,iOS,Free,167,32,20.17,138,13,4,0,1,10,106,0.293,1,58.77,1,0.089
U29458,39.0,Male,UK,iOS,Free,120,26,9.68,187,27,1,0,0,15,143,0.128,3,18.82,0,0.323
U29459,43.0,Male,Canada,Android,Free,285,25,6.71,153,22,1,0,0,15,59,0.545,3,9.56,0,0.332
U29460,31.0,Male,USA,Android,Premium,56,29,1.0,189,16,6,0,1,8,178,0.268,3,45.42,0,0.555
U29461,54.0,Male,UK,iOS,Premium,70,28,15.15,159,23,4,0,0,13,93,0.239,2,8.55,0,0.439
U29462,31.0,Male,Australia,Android,Premium,136,25,18.29,219,42,14,0,3,14,114,0.073,3,135.16,0,0.382
U29463,43.0,Male,Canada,Android,Premium,165,35,11.41,406,72,11,0,1,9,109,0.229,1,23.66,0,0.219
U29464,53.0,Female,India,Android,Free,26,27,18.06,200,43,12,1,2,17,64,0.229,1,27.94,1,0.463
U29465,40.0,Female,Singapore,Android,Free,70,22,15.76,192,43,15,0,1,17,45,0.43,2,39.3,1,0.143
U29466,19.0,Female,Germany,Android,Free,37,26,23.08,194,17,0,0,0,11,90,0.162,3,231.05,1,0.318
U29467,56.0,Male,Australia,iOS,Free,114,22,11.08,133,19,6,0,1,13,10,0.27,3,75.5,1,0.257
U29468,24.0,Female,Singapore,iOS,Basic,71,19,20.14,107,22,6,1,0,15,88,0.454,4,219.78,1,0.245
U29469,56.0,Male,Germany,Android,Free,151,36,17.5,367,64,12,0,1,14,24,0.279,5,64.61,0,0.082
U29470,39.0,Male,Australia,iOS,Premium,286,31,9.92,103,15,5,1,0,13,103,0.007,5,132.7,0,0.206
U29471,,Male,Germany,iOS,Basic,101,25,,107,17,7,0,0,14,129,0.201,2,111.92,0,0.371
U29472,55.0,Female,India,Android,Basic,155,24,,215,39,3,0,0,12,162,0.154,2,85.28,1,0.122
U29473,37.0,Male,UK,Android,Free,137,27,8.62,217,49,11,0,0,13,33,,1,28.36,0,0.433
U29474,35.0,Male,USA,iOS,Basic,101,20,16.45,148,32,5,0,0,12,28,0.382,2,45.34,0,0.284
U29475,41.0,Male,USA,Android,Basic,330,32,15.61,30,6,2,0,0,12,86,0.42,3,259.08,1,0.0
U29476,50.0,Male,Germany,Android,Free,107,19,16.79,177,48,8,0,2,10,174,0.422,1,9.95,0,0.604
U29477,43.0,Male,USA,Android,Free,64,21,10.15,212,57,19,4,0,8,147,0.67,3,79.25,1,0.31
U29478,36.0,Male,India,Android,Basic,52,27,11.71,258,58,20,0,2,10,12,0.137,3,94.25,0,0.546
U29479,59.0,Female,India,Android,Free,103,19,9.87,76,19,8,1,0,17,110,0.188,1,68.29,1,0.25
U29480,30.0,Female,USA,Android,Free,49,24,12.95,126,24,2,0,0,12,82,0.318,1,31.13,1,0.274
U29481,27.0,Male,India,Android,Free,127,23,10.4,167,38,10,1,2,12,107,0.321,2,120.69,1,0.302
U29482,31.0,Male,India,Android,Free,66,21,13.49,147,39,17,1,4,10,131,0.602,0,0.0,1,0.388
U29483,26.0,Male,USA,Android,Basic,108,26,17.52,221,18,6,1,1,15,114,0.437,4,75.77,0,0.416
U29484,28.0,Male,UK,iOS,Free,260,32,1.36,232,36,3,0,0,11,5,0.291,1,14.47,1,0.0
U29485,20.0,Female,USA,iOS,Premium,118,22,14.67,160,16,3,0,0,12,68,0.639,4,166.42,0,0.466
U29486,57.0,Male,India,Android,Free,185,25,11.78,132,19,2,0,0,7,98,0.185,3,74.08,0,0.303
U29487,29.0,Female,India,iOS,Free,153,22,14.68,115,14,4,0,0,13,164,0.362,0,0.0,0,0.301
U29488,52.0,Male,USA,Android,Free,25,31,15.54,255,76,22,5,7,10,107,0.579,1,19.15,0,0.484
U29489,56.0,Female,Australia,iOS,Free,125,30,13.45,188,40,9,0,2,9,65,0.481,1,26.36,0,0.31
U29490,56.0,Female,UK,Android,Free,28,27,13.87,272,37,10,1,3,9,126,0.063,3,19.39,1,0.439
U29491,49.0,Female,UK,Android,Free,171,20,7.41,178,18,6,1,0,10,9,0.461,3,24.4,1,0.188
U29492,56.0,Male,USA,Android,Free,124,24,12.9,174,43,8,0,0,14,43,0.232,1,12.26,0,0.423
U29493,31.0,Male,Germany,Android,Basic,157,26,8.2,205,20,6,0,0,6,142,0.183,2,50.87,1,0.057
U29494,18.0,Female,Australia,Android,Free,59,24,8.61,182,53,16,3,4,16,145,0.159,4,179.27,1,0.229
U29495,44.0,Male,Australia,Android,Basic,163,26,13.87,135,37,16,1,0,9,96,0.292,5,94.32,0,0.389
U29496,54.0,Female,Singapore,Android,Free,50,22,10.2,101,26,11,2,1,14,114,0.206,3,50.8,1,0.516
U29497,60.0,Female,India,iOS,Free,26,26,13.56,119,14,3,0,0,5,92,0.225,1,81.37,1,0.462
U29498,18.0,Female,UK,Android,Premium,96,30,18.88,354,85,13,0,0,17,60,0.295,2,172.02,1,0.099
U29499,46.0,Male,India,Android,Free,66,21,9.91,56,14,2,0,0,9,163,0.294,2,220.7,0,0.514
U29500,41.0,Female,Singapore,Android,Free,82,19,12.54,112,29,9,0,1,8,109,0.487,2,94.87,1,0.315
U29501,34.0,Male,India,iOS,Basic,177,25,9.68,162,31,6,0,2,5,68,0.424,3,48.15,1,0.142
U29502,52.0,Female,India,iOS,Free,72,29,16.79,221,49,3,0,1,11,2,0.441,4,141.22,1,0.087
U29503,48.0,Female,India,iOS,Free,28,20,15.05,114,22,5,0,0,14,48,0.4,3,53.35,0,0.433
U29504,59.0,Female,Canada,Android,Free,115,18,8.5,186,27,7,1,0,9,169,0.587,2,129.68,0,0.301
U29505,49.0,Female,India,iOS,Free,76,27,14.29,201,35,13,0,3,14,98,0.266,4,462.69,0,0.539
U29506,36.0,Female,India,iOS,Basic,118,17,4.77,30,6,1,0,0,14,157,0.125,4,19.08,0,0.486
U29507,48.0,Female,India,Android,Free,106,32,18.3,220,37,12,0,2,13,93,0.203,0,0.0,0,0.337
U29508,56.0,Male,Canada,iOS,Free,129,25,11.0,175,47,3,0,1,12,167,0.041,1,15.87,0,0.367
U29509,37.0,Male,Canada,iOS,Free,32,17,20.14,170,43,7,0,0,11,10,0.182,2,73.46,1,0.452
U29510,45.0,Male,USA,iOS,Free,65,33,18.03,195,17,3,0,0,9,37,0.218,1,28.38,0,0.409
U29511,20.0,Male,India,Android,Free,150,34,1.0,178,45,18,3,4,14,176,0.16,3,19.73,0,0.254
U29512,49.0,Female,Germany,Android,Basic,73,22,10.36,201,35,13,2,1,11,16,0.311,3,37.84,0,0.565
U29513,39.0,Female,USA,Android,Free,187,22,10.4,118,12,4,0,1,15,111,0.258,4,121.88,0,0.417
U29514,59.0,Other,India,iOS,Basic,108,24,20.28,197,41,15,3,3,13,146,0.192,2,309.31,0,0.438
U29515,32.0,Male,USA,iOS,Premium,161,23,1.0,123,34,9,0,2,12,85,0.213,3,106.42,1,0.187
U29516,55.0,Other,USA,Android,Free,29,19,15.77,128,12,1,0,0,12,55,0.115,2,70.63,1,0.48
U29517,36.0,Male,UK,iOS,Free,56,22,7.39,148,31,8,0,0,19,3,0.186,1,27.08,0,0.587
U29518,48.0,Female,UK,Android,Free,150,18,12.65,100,27,9,1,0,13,166,0.321,0,0.0,1,0.164
U29519,43.0,Other,USA,Android,Free,20,23,8.67,246,45,18,3,5,11,153,0.717,1,38.71,1,0.388
U29520,22.0,Female,India,Android,Free,28,28,14.56,168,29,11,1,3,18,126,0.178,5,76.83,0,0.386
U29521,37.0,Male,Canada,iOS,Basic,105,23,1.36,164,27,5,0,0,14,23,0.241,4,155.91,0,0.445
U29522,19.0,Female,India,iOS,Basic,76,24,19.1,186,51,11,0,2,14,42,0.308,3,134.6,1,0.224
U29523,38.0,Female,UK,Android,Free,67,26,12.68,288,84,36,0,10,15,131,0.329,2,37.39,1,0.207
U29524,53.0,Female,,iOS,Premium,82,20,12.88,159,17,2,0,0,11,41,0.131,4,361.75,0,0.513
U29525,45.0,Male,India,iOS,Free,72,22,10.98,132,21,4,0,0,16,125,,3,77.21,1,0.441
U29526,37.0,Female,Canada,iOS,Premium,182,26,16.16,150,20,8,0,1,14,105,0.215,1,16.99,1,0.086
U29527,54.0,Female,USA,Android,Free,106,23,12.18,139,29,11,0,2,11,116,0.063,4,94.07,1,0.287
U29528,56.0,Male,USA,Android,Free,53,25,8.06,203,33,6,1,1,14,104,0.227,2,4.84,0,0.563
U29529,53.0,Female,Canada,Android,Premium,275,31,4.57,210,32,5,0,0,16,75,0.565,2,110.05,0,0.0
U29530,28.0,Other,Germany,Android,Free,114,33,10.99,239,45,6,1,1,13,109,0.419,3,74.23,0,0.285
